"Algorithm","Hash","Path"
"SHA1","499D5468D45FBDCD734E7E817EF4A909B44FB8B5","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_000.bin"
"SHA1","2F41E8F510B194F348C7C76900CAF9B66D045EB6","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_001.bin"
"SHA1","9103F2D11E7D448AD86007D6B36F73D90B9AA39C","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_002.bin"
"SHA1","697F3C5D1A2FCC6ED545D010D8A1E10AEF09B361","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_003.bin"
"SHA1","251DFC0928E9A19EC13183CA80CC93EA7A7BCAD2","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_004.bin"
"SHA1","759EE8CD840C3191B1F86A2382376C96E3998C2A","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_005.bin"
"SHA1","E6366226116B2040C6DADA8D0B5F087F8FBBE949","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_006.bin"
"SHA1","80D2EBD9CA1257697B124564F08FE9501E05B073","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_007.bin"
"SHA1","B1810E39959EA0DCF14556538EB616B7CB55FFB8","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_008.bin"
"SHA1","59D846CE55D78E8478BCF967BA22ACB4AE268420","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_009.bin"
"SHA1","213110A8DE5375A270792D6C53D603E90EB26972","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_010.bin"
"SHA1","B4685FC54F4AE2A61A76CE555A103881D001281F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_011.bin"
"SHA1","6FAE4EAB0FE94C87BD6F7E8749BA74A914992566","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_012.bin"
"SHA1","6FAE4EAB0FE94C87BD6F7E8749BA74A914992566","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_013.bin"
"SHA1","6FAE4EAB0FE94C87BD6F7E8749BA74A914992566","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_014.bin"
"SHA1","0C04203FAA989D06436D13D2818F9FDB8145C2D1","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_015.bin"
"SHA1","6FAE4EAB0FE94C87BD6F7E8749BA74A914992566","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_016.bin"
"SHA1","2B7F3A3130E25EF443B897AC29A64B4B0BA65A43","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_017.bin"
"SHA1","183BFB9E515DF60CD09B304378D5E12E79A0A433","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_018.bin"
"SHA1","D39490BAAFC5532EA417E095BA0D62D0CCE543E2","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_019.bin"
"SHA1","ABEF76AB7B883101F3AFEEBC77C9BFEB2D9F726A","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_020.bin"
"SHA1","6B2D981BE0E6C4723DE47A847983BFD66D9710A2","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_021.bin"
"SHA1","8C65BFBD04C02217FBB974BAB6800A70FCF21527","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_022.bin"
"SHA1","DF2EC5AC8A686F9D9BB2D52F72A1B30A117080A3","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_023.bin"
"SHA1","C999084A9AA469F82BB4022ED3FB4115A44F8FD4","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_024.bin"
"SHA1","8FC43989B1951F14A0DD3D4FA13D2D76148C6956","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_025.bin"
"SHA1","A2D03594AC1F94E82A9E35D4BA603925878267ED","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_026.bin"
"SHA1","4F5B669FC8BF08C41E452777A1D8C4382474B7FB","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_027.bin"
"SHA1","DBDF5A842DD5CB2C23AB399ECBD5B7BA1AF2D321","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_028.bin"
"SHA1","AE2EC58C599D8F5041633AABD35576A779F7C038","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_029.bin"
"SHA1","4FE491684AEC0C82E74A8EC73C0ABB36E1BCD7AC","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_030.bin"
"SHA1","5868194DB76D1F640B9995005BF8BED8C48E7A41","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_031.bin"
"SHA1","8A255517CFEE55450AB2F9706DA4C56E7C2741DB","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_032.bin"
"SHA1","DE50742C550EEC1A909C40D50232393AD56F44EC","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_033.bin"
"SHA1","861750AA875BC8795871EB5043491F71B023996C","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_034.bin"
"SHA1","ADF08BA7F33A27993E7200E01E8CBA2ED67AD448","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_035.bin"
"SHA1","9746C8118F0BA36077C1FE5F8611886A60FBAE7A","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_036.bin"
"SHA1","09E18FDD13AF22C8F2E3242F8C814E6C614E65F7","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_037.bin"
"SHA1","3DBE891B2C292AC81C918DD8810EB7E8D4921801","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_038.bin"
"SHA1","152FC3D650E839C9CFA76EA6C95C8F9DACA8380C","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_039.bin"
"SHA1","8CD2A4269E1C445758033E669A8AE353DF73DA19","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_040.bin"
"SHA1","D3CA22481E6144CE7F7AF819CF4FF462FC61E94D","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_041.bin"
"SHA1","E0F805893C854271B4EEA8FBCEA236910FCFBB79","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_042.bin"
"SHA1","97774B930742ED0007E9CEDF80AE2BDD504775FB","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_043.bin"
"SHA1","A444FFE3736C91E415820E9B4736251F63F04FD9","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_044.bin"
"SHA1","B4685FC54F4AE2A61A76CE555A103881D001281F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_045.bin"
"SHA1","6FAE4EAB0FE94C87BD6F7E8749BA74A914992566","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_046.bin"
"SHA1","20AC28C6D70F2D3177ED2DA0E045BF91BA4FE137","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_047.bin"
"SHA1","88D7567D12C8162F655A4053237660289F129476","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_048.bin"
"SHA1","58C177021C697F9B9BB92B560B6BEBAFE0EB59A9","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F0_049.bin"
